"id" "Label" "mouseID" "treatmentID" "Exercise" "Weight" "metabolite" "area"
"160711-13" "plasmaD35" "15-02-M20" "EX_AL" "EX" "AL" "Glucono._.lactone" 876852
"160711-14" "plasmaD35" "15-02-M3" "SED_AL" "SED" "AL" "Glucono._.lactone" 1159596
"160711-15" "plasmaD7" "15-02-M2" "SED_AL" "SED" "AL" "Glucono._.lactone" 973731
"160711-16" "plasmaD35" "15-02-M24" "EX_ER" "EX" "ER" "Glucono._.lactone" 721113
"160711-17" "tumor" "15-02-M16" "EX_AL" "EX" "AL" "Glucono._.lactone" 2714753
"160711-18" "plasmaD7" "15-02-M26" "EX_ER" "EX" "ER" "Glucono._.lactone" 1007112
"160711-19" "plasmaD21" "15-02-M12" "SED_ER" "SED" "ER" "Glucono._.lactone" 303782
"160711-20" "tumor" "15-02-M23" "EX_ER" "EX" "ER" "Glucono._.lactone" 2043152
"160711-21" "plasmaD35" "15-02-M21" "EX_ER" "EX" "ER" "Glucono._.lactone" 364088
"160711-22" "plasmaD35" "15-02-M27" "EX_ER" "EX" "ER" "Glucono._.lactone" 322916
"160711-23" "plasmaD21" "15-02-M18" "EX_AL" "EX" "AL" "Glucono._.lactone" 867434
"160711-24" "plasmaD7" "15-02-M24" "EX_ER" "EX" "ER" "Glucono._.lactone" 606126
"160711-25" "plasmaD7" "15-02-M15" "EX_AL" "EX" "AL" "Glucono._.lactone" 205130
"160711-26" "tumor" "15-02-M26" "EX_ER" "EX" "ER" "Glucono._.lactone" 158948
"160711-27" "plasmaD35" "15-02-M26" "EX_ER" "EX" "ER" "Glucono._.lactone" 476354
"160711-28" "plasmaD35" "15-02-M5" "SED_AL" "SED" "AL" "Glucono._.lactone" 933776
"160711-29" "plasmaD7" "15-02-M22" "EX_ER" "EX" "ER" "Glucono._.lactone" 539980
"160711-32" "tumor" "15-02-M10" "SED_ER" "SED" "ER" "Glucono._.lactone" 240956
"160711-33" "tumor" "15-02-M8" "SED_ER" "SED" "ER" "Glucono._.lactone" 515009
"160711-34" "tumor" "15-02-M2" "SED_AL" "SED" "AL" "Glucono._.lactone" 331887
"160711-35" "plasmaD21" "15-02-M11" "SED_ER" "SED" "ER" "Glucono._.lactone" 594804
"160711-36" "tumor" "15-02-M12" "SED_ER" "SED" "ER" "Glucono._.lactone" 552151
"160711-37" "plasmaD21" "15-02-M13" "SED_ER" "SED" "ER" "Glucono._.lactone" 490482
"160711-38" "plasmaD35" "15-02-M15" "EX_AL" "EX" "AL" "Glucono._.lactone" 897023
"160711-39" "plasmaD21" "15-02-M4" "SED_AL" "SED" "AL" "Glucono._.lactone" 474538
"160711-40" "plasmaD7" "15-02-M4" "SED_AL" "SED" "AL" "Glucono._.lactone" 340518
"160711-41" "plasmaD35" "15-02-M7" "SED_ER" "SED" "ER" "Glucono._.lactone" 411451
"160711-42" "plasmaD35" "15-02-M25" "EX_ER" "EX" "ER" "Glucono._.lactone" 810887
"160711-43" "plasmaD21" "15-02-M25" "EX_ER" "EX" "ER" "Glucono._.lactone" 876671
"160711-44" "plasmaD7" "15-02-M5" "SED_AL" "SED" "AL" "Glucono._.lactone" 456983
"160711-45" "tumor" "15-02-M24" "EX_ER" "EX" "ER" "Glucono._.lactone" 1527479
"160711-46" "tumor" "15-02-M7" "SED_ER" "SED" "ER" "Glucono._.lactone" 223011
"160711-47" "plasmaD35" "15-02-M8" "SED_ER" "SED" "ER" "Glucono._.lactone" 989561
"160711-48" "tumor" "15-02-M6" "SED_AL" "SED" "AL" "Glucono._.lactone" 313163
"160711-49" "plasmaD21" "15-02-M16" "EX_AL" "EX" "AL" "Glucono._.lactone" 329850
"160711-50" "tumor" "15-02-M21" "EX_ER" "EX" "ER" "Glucono._.lactone" 180775
"160711-51" "plasmaD7" "15-02-M7" "SED_ER" "SED" "ER" "Glucono._.lactone" 877697
"160711-52" "plasmaD21" "15-02-M26" "EX_ER" "EX" "ER" "Glucono._.lactone" 488236
"160711-53" "plasmaD7" "15-02-M27" "EX_ER" "EX" "ER" "Glucono._.lactone" 1622772
"160711-54" "plasmaD7" "15-02-M23" "EX_ER" "EX" "ER" "Glucono._.lactone" 274510
"160711-55" "tumor" "15-02-M3" "SED_AL" "SED" "AL" "Glucono._.lactone" 184489
"160711-56" "plasmaD35" "15-02-M4" "SED_AL" "SED" "AL" "Glucono._.lactone" 729914
"160711-57" "plasmaD7" "15-02-M8" "SED_ER" "SED" "ER" "Glucono._.lactone" 292460
"160711-58" "plasmaD21" "15-02-M3" "SED_AL" "SED" "AL" "Glucono._.lactone" 449001
"160711-59" "plasmaD35" "15-02-M6" "SED_AL" "SED" "AL" "Glucono._.lactone" 355956
"160711-62" "plasmaD7" "15-02-M18" "EX_AL" "EX" "AL" "Glucono._.lactone" 719836
"160711-63" "plasmaD7" "15-02-M25" "EX_ER" "EX" "ER" "Glucono._.lactone" 188406
"160711-64" "plasmaD35" "15-02-M2" "SED_AL" "SED" "AL" "Glucono._.lactone" 429477
"160711-65" "plasmaD7" "15-02-M16" "EX_AL" "EX" "AL" "Glucono._.lactone" 340107
"160711-66" "plasmaD35" "15-02-M16" "EX_AL" "EX" "AL" "Glucono._.lactone" 729577
"160711-67" "plasmaD21" "15-02-M10" "SED_ER" "SED" "ER" "Glucono._.lactone" 598931
"160711-68" "plasmaD21" "15-02-M6" "SED_AL" "SED" "AL" "Glucono._.lactone" 835682
"160711-69" "plasmaD35" "15-02-M12" "SED_ER" "SED" "ER" "Glucono._.lactone" 317645
"160711-70" "plasmaD35" "15-02-M18" "EX_AL" "EX" "AL" "Glucono._.lactone" 645989
"160711-71" "plasmaD7" "15-02-M10" "SED_ER" "SED" "ER" "Glucono._.lactone" 420402
"160711-72" "plasmaD21" "15-02-M5" "SED_AL" "SED" "AL" "Glucono._.lactone" 1127423
"160711-73" "plasmaD21" "15-02-M7" "SED_ER" "SED" "ER" "Glucono._.lactone" 538506
"160711-74" "plasmaD21" "15-02-M21" "EX_ER" "EX" "ER" "Glucono._.lactone" 978780
"160711-75" "plasmaD35" "15-02-M1" "SED_AL" "SED" "AL" "Glucono._.lactone" 191215
"160711-76" "plasmaD7" "15-02-M19" "EX_AL" "EX" "AL" "Glucono._.lactone" 842068
"160711-77" "tumor" "15-02-M11" "SED_ER" "SED" "ER" "Glucono._.lactone" 320163
"160711-78" "plasmaD7" "15-02-M12" "SED_ER" "SED" "ER" "Glucono._.lactone" 600871
"160711-79" "tumor" "15-02-M20" "EX_AL" "EX" "AL" "Glucono._.lactone" 203172
"160711-80" "tumor" "15-02-M4" "SED_AL" "SED" "AL" "Glucono._.lactone" 1250362
"160711-81" "tumor" "15-02-M22" "EX_ER" "EX" "ER" "Glucono._.lactone" 1003620
"160711-82" "tumor" "15-02-M5" "SED_AL" "SED" "AL" "Glucono._.lactone" 228319
"160711-83" "tumor" "15-02-M13" "SED_ER" "SED" "ER" "Glucono._.lactone" 1127987
"160711-84" "plasmaD21" "15-02-M15" "EX_AL" "EX" "AL" "Glucono._.lactone" 2071297
"160711-85" "plasmaD35" "15-02-M19" "EX_AL" "EX" "AL" "Glucono._.lactone" 1052865
"160711-86" "plasmaD21" "15-02-M24" "EX_ER" "EX" "ER" "Glucono._.lactone" 1107952
"160711-87" "plasmaD35" "15-02-M23" "EX_ER" "EX" "ER" "Glucono._.lactone" 285763
"160711-88" "tumor" "15-02-M19" "EX_AL" "EX" "AL" "Glucono._.lactone" 478789
"160711-89" "plasmaD7" "15-02-M21" "EX_ER" "EX" "ER" "Glucono._.lactone" 172314
"160711-90" "tumor" "15-02-M1" "SED_AL" "SED" "AL" "Glucono._.lactone" 324912
"160711-91" "plasmaD7" "15-02-M20" "EX_AL" "EX" "AL" "Glucono._.lactone" 253016
"160711-92" "plasmaD35" "15-02-M13" "SED_ER" "SED" "ER" "Glucono._.lactone" 459071
"160711-93" "plasmaD7" "15-02-M6" "SED_AL" "SED" "AL" "Glucono._.lactone" 670869
"160711-94" "plasmaD21" "15-02-M1" "SED_AL" "SED" "AL" "Glucono._.lactone" 441893
"160711-95" "plasmaD21" "15-02-M2" "SED_AL" "SED" "AL" "Glucono._.lactone" 511788
"160711-96" "plasmaD21" "15-02-M23" "EX_ER" "EX" "ER" "Glucono._.lactone" 286415
"160711-10" "plasmaD35" "15-02-M22" "EX_ER" "EX" "ER" "Hydroxyphenylpyruvate" 14401286
"160711-101" "tumor" "15-02-M18" "EX_AL" "EX" "AL" "Hydroxyphenylpyruvate" 351933
"160711-102" "plasmaD7" "15-02-M1" "SED_AL" "SED" "AL" "Hydroxyphenylpyruvate" 1018326
"160711-11" "plasmaD35" "15-02-M10" "SED_ER" "SED" "ER" "Hydroxyphenylpyruvate" 9940805
"160711-12" "plasmaD35" "15-02-M11" "SED_ER" "SED" "ER" "Hydroxyphenylpyruvate" 6790816
"160711-13" "plasmaD35" "15-02-M20" "EX_AL" "EX" "AL" "Hydroxyphenylpyruvate" 12045674
"160711-14" "plasmaD35" "15-02-M3" "SED_AL" "SED" "AL" "Hydroxyphenylpyruvate" 18892358
"160711-15" "plasmaD7" "15-02-M2" "SED_AL" "SED" "AL" "Hydroxyphenylpyruvate" 1939085
"160711-16" "plasmaD35" "15-02-M24" "EX_ER" "EX" "ER" "Hydroxyphenylpyruvate" 9663373
"160711-17" "tumor" "15-02-M16" "EX_AL" "EX" "AL" "Hydroxyphenylpyruvate" 677078
"160711-18" "plasmaD7" "15-02-M26" "EX_ER" "EX" "ER" "Hydroxyphenylpyruvate" 23120762
"160711-19" "plasmaD21" "15-02-M12" "SED_ER" "SED" "ER" "Hydroxyphenylpyruvate" 30593830
"160711-20" "tumor" "15-02-M23" "EX_ER" "EX" "ER" "Hydroxyphenylpyruvate" 5937868
"160711-21" "plasmaD35" "15-02-M21" "EX_ER" "EX" "ER" "Hydroxyphenylpyruvate" 8304280
"160711-22" "plasmaD35" "15-02-M27" "EX_ER" "EX" "ER" "Hydroxyphenylpyruvate" 12160820
"160711-23" "plasmaD21" "15-02-M18" "EX_AL" "EX" "AL" "Hydroxyphenylpyruvate" 13163159
"160711-24" "plasmaD7" "15-02-M24" "EX_ER" "EX" "ER" "Hydroxyphenylpyruvate" 7217543
"160711-25" "plasmaD7" "15-02-M15" "EX_AL" "EX" "AL" "Hydroxyphenylpyruvate" 8886952
"160711-26" "tumor" "15-02-M26" "EX_ER" "EX" "ER" "Hydroxyphenylpyruvate" 1027373
"160711-27" "plasmaD35" "15-02-M26" "EX_ER" "EX" "ER" "Hydroxyphenylpyruvate" 9509098
"160711-28" "plasmaD35" "15-02-M5" "SED_AL" "SED" "AL" "Hydroxyphenylpyruvate" 9350753
"160711-29" "plasmaD7" "15-02-M22" "EX_ER" "EX" "ER" "Hydroxyphenylpyruvate" 886910
"160711-32" "tumor" "15-02-M10" "SED_ER" "SED" "ER" "Hydroxyphenylpyruvate" 1074329
"160711-33" "tumor" "15-02-M8" "SED_ER" "SED" "ER" "Hydroxyphenylpyruvate" 465407
"160711-34" "tumor" "15-02-M2" "SED_AL" "SED" "AL" "Hydroxyphenylpyruvate" 435318
"160711-35" "plasmaD21" "15-02-M11" "SED_ER" "SED" "ER" "Hydroxyphenylpyruvate" 9860589
"160711-36" "tumor" "15-02-M12" "SED_ER" "SED" "ER" "Hydroxyphenylpyruvate" 508780
"160711-37" "plasmaD21" "15-02-M13" "SED_ER" "SED" "ER" "Hydroxyphenylpyruvate" 6669759
"160711-38" "plasmaD35" "15-02-M15" "EX_AL" "EX" "AL" "Hydroxyphenylpyruvate" 3554063
"160711-39" "plasmaD21" "15-02-M4" "SED_AL" "SED" "AL" "Hydroxyphenylpyruvate" 22754838
"160711-40" "plasmaD7" "15-02-M4" "SED_AL" "SED" "AL" "Hydroxyphenylpyruvate" 14976081
"160711-41" "plasmaD35" "15-02-M7" "SED_ER" "SED" "ER" "Hydroxyphenylpyruvate" 7102568
"160711-42" "plasmaD35" "15-02-M25" "EX_ER" "EX" "ER" "Hydroxyphenylpyruvate" 5792523
"160711-43" "plasmaD21" "15-02-M25" "EX_ER" "EX" "ER" "Hydroxyphenylpyruvate" 11965036
"160711-44" "plasmaD7" "15-02-M5" "SED_AL" "SED" "AL" "Hydroxyphenylpyruvate" 9519390
"160711-45" "tumor" "15-02-M24" "EX_ER" "EX" "ER" "Hydroxyphenylpyruvate" 908219
"160711-46" "tumor" "15-02-M7" "SED_ER" "SED" "ER" "Hydroxyphenylpyruvate" 1697920
"160711-47" "plasmaD35" "15-02-M8" "SED_ER" "SED" "ER" "Hydroxyphenylpyruvate" 5109038
"160711-48" "tumor" "15-02-M6" "SED_AL" "SED" "AL" "Hydroxyphenylpyruvate" 357756
"160711-49" "plasmaD21" "15-02-M16" "EX_AL" "EX" "AL" "Hydroxyphenylpyruvate" 5426443
"160711-50" "tumor" "15-02-M21" "EX_ER" "EX" "ER" "Hydroxyphenylpyruvate" 363079
"160711-51" "plasmaD7" "15-02-M7" "SED_ER" "SED" "ER" "Hydroxyphenylpyruvate" 3993562
"160711-52" "plasmaD21" "15-02-M26" "EX_ER" "EX" "ER" "Hydroxyphenylpyruvate" 11332206
"160711-53" "plasmaD7" "15-02-M27" "EX_ER" "EX" "ER" "Hydroxyphenylpyruvate" 4430998
"160711-54" "plasmaD7" "15-02-M23" "EX_ER" "EX" "ER" "Hydroxyphenylpyruvate" 9384596
"160711-55" "tumor" "15-02-M3" "SED_AL" "SED" "AL" "Hydroxyphenylpyruvate" 730365
"160711-56" "plasmaD35" "15-02-M4" "SED_AL" "SED" "AL" "Hydroxyphenylpyruvate" 11072524
"160711-57" "plasmaD7" "15-02-M8" "SED_ER" "SED" "ER" "Hydroxyphenylpyruvate" 2110551
"160711-58" "plasmaD21" "15-02-M3" "SED_AL" "SED" "AL" "Hydroxyphenylpyruvate" 5636700
"160711-59" "plasmaD35" "15-02-M6" "SED_AL" "SED" "AL" "Hydroxyphenylpyruvate" 8104214
"160711-62" "plasmaD7" "15-02-M18" "EX_AL" "EX" "AL" "Hydroxyphenylpyruvate" 16404788
"160711-63" "plasmaD7" "15-02-M25" "EX_ER" "EX" "ER" "Hydroxyphenylpyruvate" 7487542
"160711-64" "plasmaD35" "15-02-M2" "SED_AL" "SED" "AL" "Hydroxyphenylpyruvate" 9306208
"160711-65" "plasmaD7" "15-02-M16" "EX_AL" "EX" "AL" "Hydroxyphenylpyruvate" 5505700
"160711-66" "plasmaD35" "15-02-M16" "EX_AL" "EX" "AL" "Hydroxyphenylpyruvate" 9309696
"160711-67" "plasmaD21" "15-02-M10" "SED_ER" "SED" "ER" "Hydroxyphenylpyruvate" 5450136
"160711-68" "plasmaD21" "15-02-M6" "SED_AL" "SED" "AL" "Hydroxyphenylpyruvate" 16873746
"160711-69" "plasmaD35" "15-02-M12" "SED_ER" "SED" "ER" "Hydroxyphenylpyruvate" 5388824
"160711-70" "plasmaD35" "15-02-M18" "EX_AL" "EX" "AL" "Hydroxyphenylpyruvate" 8336002
"160711-71" "plasmaD7" "15-02-M10" "SED_ER" "SED" "ER" "Hydroxyphenylpyruvate" 11154193
"160711-72" "plasmaD21" "15-02-M5" "SED_AL" "SED" "AL" "Hydroxyphenylpyruvate" 7656162
"160711-73" "plasmaD21" "15-02-M7" "SED_ER" "SED" "ER" "Hydroxyphenylpyruvate" 10316181
"160711-74" "plasmaD21" "15-02-M21" "EX_ER" "EX" "ER" "Hydroxyphenylpyruvate" 13245026
"160711-75" "plasmaD35" "15-02-M1" "SED_AL" "SED" "AL" "Hydroxyphenylpyruvate" 10144704
"160711-76" "plasmaD7" "15-02-M19" "EX_AL" "EX" "AL" "Hydroxyphenylpyruvate" 2862427
"160711-77" "tumor" "15-02-M11" "SED_ER" "SED" "ER" "Hydroxyphenylpyruvate" 1181521
"160711-78" "plasmaD7" "15-02-M12" "SED_ER" "SED" "ER" "Hydroxyphenylpyruvate" 8173700
"160711-79" "tumor" "15-02-M20" "EX_AL" "EX" "AL" "Hydroxyphenylpyruvate" 304524
"160711-80" "tumor" "15-02-M4" "SED_AL" "SED" "AL" "Hydroxyphenylpyruvate" 1007251
"160711-81" "tumor" "15-02-M22" "EX_ER" "EX" "ER" "Hydroxyphenylpyruvate" 672602
"160711-82" "tumor" "15-02-M5" "SED_AL" "SED" "AL" "Hydroxyphenylpyruvate" 135671
"160711-83" "tumor" "15-02-M13" "SED_ER" "SED" "ER" "Hydroxyphenylpyruvate" 3069221
"160711-84" "plasmaD21" "15-02-M15" "EX_AL" "EX" "AL" "Hydroxyphenylpyruvate" 3021977
"160711-85" "plasmaD35" "15-02-M19" "EX_AL" "EX" "AL" "Hydroxyphenylpyruvate" 7424806
"160711-86" "plasmaD21" "15-02-M24" "EX_ER" "EX" "ER" "Hydroxyphenylpyruvate" 9979573
"160711-87" "plasmaD35" "15-02-M23" "EX_ER" "EX" "ER" "Hydroxyphenylpyruvate" 11029695
"160711-88" "tumor" "15-02-M19" "EX_AL" "EX" "AL" "Hydroxyphenylpyruvate" 57836
"160711-89" "plasmaD7" "15-02-M21" "EX_ER" "EX" "ER" "Hydroxyphenylpyruvate" 58484
"160711-90" "tumor" "15-02-M1" "SED_AL" "SED" "AL" "Hydroxyphenylpyruvate" 55025
"160711-91" "plasmaD7" "15-02-M20" "EX_AL" "EX" "AL" "Hydroxyphenylpyruvate" 85904
"160711-92" "plasmaD35" "15-02-M13" "SED_ER" "SED" "ER" "Hydroxyphenylpyruvate" 275784
"160711-93" "plasmaD7" "15-02-M6" "SED_AL" "SED" "AL" "Hydroxyphenylpyruvate" 1853396
"160711-94" "plasmaD21" "15-02-M1" "SED_AL" "SED" "AL" "Hydroxyphenylpyruvate" 2028883
"160711-95" "plasmaD21" "15-02-M2" "SED_AL" "SED" "AL" "Hydroxyphenylpyruvate" 364463
"160711-96" "plasmaD21" "15-02-M23" "EX_ER" "EX" "ER" "Hydroxyphenylpyruvate" 40830
"160711-10" "plasmaD35" "15-02-M22" "EX_ER" "EX" "ER" "Glucose" 1221374080
"160711-101" "tumor" "15-02-M18" "EX_AL" "EX" "AL" "Glucose" 9525784
"160711-102" "plasmaD7" "15-02-M1" "SED_AL" "SED" "AL" "Glucose" 281010880
"160711-11" "plasmaD35" "15-02-M10" "SED_ER" "SED" "ER" "Glucose" 1024015936
"160711-12" "plasmaD35" "15-02-M11" "SED_ER" "SED" "ER" "Glucose" 1093172736
"160711-13" "plasmaD35" "15-02-M20" "EX_AL" "EX" "AL" "Glucose" 849088640
"160711-14" "plasmaD35" "15-02-M3" "SED_AL" "SED" "AL" "Glucose" 976553600
"160711-15" "plasmaD7" "15-02-M2" "SED_AL" "SED" "AL" "Glucose" 371942432
"160711-16" "plasmaD35" "15-02-M24" "EX_ER" "EX" "ER" "Glucose" 939552704
"160711-17" "tumor" "15-02-M16" "EX_AL" "EX" "AL" "Glucose" 35234864
"160711-18" "plasmaD7" "15-02-M26" "EX_ER" "EX" "ER" "Glucose" 1079847936
"160711-19" "plasmaD21" "15-02-M12" "SED_ER" "SED" "ER" "Glucose" 1255356800
"160711-20" "tumor" "15-02-M23" "EX_ER" "EX" "ER" "Glucose" 11727414
"160711-21" "plasmaD35" "15-02-M21" "EX_ER" "EX" "ER" "Glucose" 747348224
"160711-22" "plasmaD35" "15-02-M27" "EX_ER" "EX" "ER" "Glucose" 1056384256
"160711-23" "plasmaD21" "15-02-M18" "EX_AL" "EX" "AL" "Glucose" 778937344
"160711-24" "plasmaD7" "15-02-M24" "EX_ER" "EX" "ER" "Glucose" 625270336
"160711-25" "plasmaD7" "15-02-M15" "EX_AL" "EX" "AL" "Glucose" 969575744
"160711-26" "tumor" "15-02-M26" "EX_ER" "EX" "ER" "Glucose" 14013433
"160711-27" "plasmaD35" "15-02-M26" "EX_ER" "EX" "ER" "Glucose" 944765824
"160711-28" "plasmaD35" "15-02-M5" "SED_AL" "SED" "AL" "Glucose" 1016303616
"160711-29" "plasmaD7" "15-02-M22" "EX_ER" "EX" "ER" "Glucose" 53705660
"160711-32" "tumor" "15-02-M10" "SED_ER" "SED" "ER" "Glucose" 42202336
"160711-33" "tumor" "15-02-M8" "SED_ER" "SED" "ER" "Glucose" 39516848
"160711-34" "tumor" "15-02-M2" "SED_AL" "SED" "AL" "Glucose" 33580720
"160711-35" "plasmaD21" "15-02-M11" "SED_ER" "SED" "ER" "Glucose" 1146857344
"160711-36" "tumor" "15-02-M12" "SED_ER" "SED" "ER" "Glucose" 23571092
"160711-37" "plasmaD21" "15-02-M13" "SED_ER" "SED" "ER" "Glucose" 573287168
"160711-38" "plasmaD35" "15-02-M15" "EX_AL" "EX" "AL" "Glucose" 708505216
"160711-39" "plasmaD21" "15-02-M4" "SED_AL" "SED" "AL" "Glucose" 1368363264
"160711-40" "plasmaD7" "15-02-M4" "SED_AL" "SED" "AL" "Glucose" 860134016
"160711-41" "plasmaD35" "15-02-M7" "SED_ER" "SED" "ER" "Glucose" 1017075136
"160711-42" "plasmaD35" "15-02-M25" "EX_ER" "EX" "ER" "Glucose" 717096640
"160711-43" "plasmaD21" "15-02-M25" "EX_ER" "EX" "ER" "Glucose" 933596288
"160711-44" "plasmaD7" "15-02-M5" "SED_AL" "SED" "AL" "Glucose" 923299072
"160711-45" "tumor" "15-02-M24" "EX_ER" "EX" "ER" "Glucose" 9036567
"160711-46" "tumor" "15-02-M7" "SED_ER" "SED" "ER" "Glucose" 21614504
"160711-47" "plasmaD35" "15-02-M8" "SED_ER" "SED" "ER" "Glucose" 1002608192
"160711-48" "tumor" "15-02-M6" "SED_AL" "SED" "AL" "Glucose" 32790850
"160711-49" "plasmaD21" "15-02-M16" "EX_AL" "EX" "AL" "Glucose" 684164480
"160711-50" "tumor" "15-02-M21" "EX_ER" "EX" "ER" "Glucose" 30091708
"160711-51" "plasmaD7" "15-02-M7" "SED_ER" "SED" "ER" "Glucose" 1063659008
"160711-52" "plasmaD21" "15-02-M26" "EX_ER" "EX" "ER" "Glucose" 393026784
"160711-53" "plasmaD7" "15-02-M27" "EX_ER" "EX" "ER" "Glucose" 391604384
"160711-54" "plasmaD7" "15-02-M23" "EX_ER" "EX" "ER" "Glucose" 348229280
"160711-55" "tumor" "15-02-M3" "SED_AL" "SED" "AL" "Glucose" 36224764
"160711-56" "plasmaD35" "15-02-M4" "SED_AL" "SED" "AL" "Glucose" 868953344
"160711-57" "plasmaD7" "15-02-M8" "SED_ER" "SED" "ER" "Glucose" 536211776
"160711-58" "plasmaD21" "15-02-M3" "SED_AL" "SED" "AL" "Glucose" 1024810496
"160711-59" "plasmaD35" "15-02-M6" "SED_AL" "SED" "AL" "Glucose" 940587904
"160711-62" "plasmaD7" "15-02-M18" "EX_AL" "EX" "AL" "Glucose" 538746560
"160711-63" "plasmaD7" "15-02-M25" "EX_ER" "EX" "ER" "Glucose" 842068480
"160711-64" "plasmaD35" "15-02-M2" "SED_AL" "SED" "AL" "Glucose" 725413248
"160711-65" "plasmaD7" "15-02-M16" "EX_AL" "EX" "AL" "Glucose" 142628000
"160711-66" "plasmaD35" "15-02-M16" "EX_AL" "EX" "AL" "Glucose" 900029824
"160711-67" "plasmaD21" "15-02-M10" "SED_ER" "SED" "ER" "Glucose" 559184320
"160711-68" "plasmaD21" "15-02-M6" "SED_AL" "SED" "AL" "Glucose" 1295779968
"160711-69" "plasmaD35" "15-02-M12" "SED_ER" "SED" "ER" "Glucose" 788802304
"160711-70" "plasmaD35" "15-02-M18" "EX_AL" "EX" "AL" "Glucose" 1105344128
"160711-71" "plasmaD7" "15-02-M10" "SED_ER" "SED" "ER" "Glucose" 664558976
"160711-72" "plasmaD21" "15-02-M5" "SED_AL" "SED" "AL" "Glucose" 512681440
"160711-73" "plasmaD21" "15-02-M7" "SED_ER" "SED" "ER" "Glucose" 973652416
"160711-74" "plasmaD21" "15-02-M21" "EX_ER" "EX" "ER" "Glucose" 140434768
"160711-75" "plasmaD35" "15-02-M1" "SED_AL" "SED" "AL" "Glucose" 1203125632
"160711-76" "plasmaD7" "15-02-M19" "EX_AL" "EX" "AL" "Glucose" 280098208
"160711-77" "tumor" "15-02-M11" "SED_ER" "SED" "ER" "Glucose" 30232020
"160711-78" "plasmaD7" "15-02-M12" "SED_ER" "SED" "ER" "Glucose" 447491712
"160711-79" "tumor" "15-02-M20" "EX_AL" "EX" "AL" "Glucose" 47361304
"160711-80" "tumor" "15-02-M4" "SED_AL" "SED" "AL" "Glucose" 19464128
"160711-81" "tumor" "15-02-M22" "EX_ER" "EX" "ER" "Glucose" 35149120
"160711-82" "tumor" "15-02-M5" "SED_AL" "SED" "AL" "Glucose" 23055382
"160711-83" "tumor" "15-02-M13" "SED_ER" "SED" "ER" "Glucose" 5240864
"160711-84" "plasmaD21" "15-02-M15" "EX_AL" "EX" "AL" "Glucose" 587357056
"160711-85" "plasmaD35" "15-02-M19" "EX_AL" "EX" "AL" "Glucose" 904202816
"160711-86" "plasmaD21" "15-02-M24" "EX_ER" "EX" "ER" "Glucose" 589533248
"160711-87" "plasmaD35" "15-02-M23" "EX_ER" "EX" "ER" "Glucose" 886835200
"160711-88" "tumor" "15-02-M19" "EX_AL" "EX" "AL" "Glucose" 392142
"160711-89" "plasmaD7" "15-02-M21" "EX_ER" "EX" "ER" "Glucose" 2539960
"160711-90" "tumor" "15-02-M1" "SED_AL" "SED" "AL" "Glucose" 184152
"160711-91" "plasmaD7" "15-02-M20" "EX_AL" "EX" "AL" "Glucose" 66127
"160711-92" "plasmaD35" "15-02-M13" "SED_ER" "SED" "ER" "Glucose" 18314734
"160711-93" "plasmaD7" "15-02-M6" "SED_AL" "SED" "AL" "Glucose" 73081920
"160711-94" "plasmaD21" "15-02-M1" "SED_AL" "SED" "AL" "Glucose" 233471056
"160711-95" "plasmaD21" "15-02-M2" "SED_AL" "SED" "AL" "Glucose" 76929288
"160711-96" "plasmaD21" "15-02-M23" "EX_ER" "EX" "ER" "Glucose" 2393942
"160711-10" "plasmaD35" "15-02-M22" "EX_ER" "EX" "ER" "X4.Pyridoxic.acid" 18407202
"160711-101" "tumor" "15-02-M18" "EX_AL" "EX" "AL" "X4.Pyridoxic.acid" 3004426
"160711-102" "plasmaD7" "15-02-M1" "SED_AL" "SED" "AL" "X4.Pyridoxic.acid" 4453421
"160711-11" "plasmaD35" "15-02-M10" "SED_ER" "SED" "ER" "X4.Pyridoxic.acid" 13863668
"160711-12" "plasmaD35" "15-02-M11" "SED_ER" "SED" "ER" "X4.Pyridoxic.acid" 12729037
"160711-13" "plasmaD35" "15-02-M20" "EX_AL" "EX" "AL" "X4.Pyridoxic.acid" 15143349
"160711-14" "plasmaD35" "15-02-M3" "SED_AL" "SED" "AL" "X4.Pyridoxic.acid" 11844872
"160711-15" "plasmaD7" "15-02-M2" "SED_AL" "SED" "AL" "X4.Pyridoxic.acid" 8563434
"160711-16" "plasmaD35" "15-02-M24" "EX_ER" "EX" "ER" "X4.Pyridoxic.acid" 14814504
"160711-17" "tumor" "15-02-M16" "EX_AL" "EX" "AL" "X4.Pyridoxic.acid" 5043850
"160711-18" "plasmaD7" "15-02-M26" "EX_ER" "EX" "ER" "X4.Pyridoxic.acid" 21406442
"160711-19" "plasmaD21" "15-02-M12" "SED_ER" "SED" "ER" "X4.Pyridoxic.acid" 16381430
"160711-20" "tumor" "15-02-M23" "EX_ER" "EX" "ER" "X4.Pyridoxic.acid" 12914812
"160711-21" "plasmaD35" "15-02-M21" "EX_ER" "EX" "ER" "X4.Pyridoxic.acid" 13362695
"160711-22" "plasmaD35" "15-02-M27" "EX_ER" "EX" "ER" "X4.Pyridoxic.acid" 19450972
"160711-23" "plasmaD21" "15-02-M18" "EX_AL" "EX" "AL" "X4.Pyridoxic.acid" 11150204
"160711-24" "plasmaD7" "15-02-M24" "EX_ER" "EX" "ER" "X4.Pyridoxic.acid" 14124853
