"id" "Label" "mouseID" "treatmentID" "Exercise" "Weight" "metabolite" "area"
"160711-78" "plasmaD7" "15-02-M12" "SED_ER" "SED" "ER" "ADP" 0.628478432769326
"160711-79" "tumor" "15-02-M20" "EX_AL" "EX" "AL" "ADP" 2.8712710997791
"160711-80" "tumor" "15-02-M4" "SED_AL" "SED" "AL" "ADP" 1.31519638790921
"160711-81" "tumor" "15-02-M22" "EX_ER" "EX" "ER" "ADP" 2.73322697224393
"160711-82" "tumor" "15-02-M5" "SED_AL" "SED" "AL" "ADP" 3.04122291326563
"160711-83" "tumor" "15-02-M13" "SED_ER" "SED" "ER" "ADP" 2.14210667805048
"160711-84" "plasmaD21" "15-02-M15" "EX_AL" "EX" "AL" "ADP" 0.873111260913048
"160711-85" "plasmaD35" "15-02-M19" "EX_AL" "EX" "AL" "ADP" 0.0751242376489146
"160711-86" "plasmaD21" "15-02-M24" "EX_ER" "EX" "ER" "ADP" 0.0751242376489146
"160711-87" "plasmaD35" "15-02-M23" "EX_ER" "EX" "ER" "ADP" -1.39780565696765
"160711-88" "tumor" "15-02-M19" "EX_AL" "EX" "AL" "ADP" -0.750168835503772
"160711-89" "plasmaD7" "15-02-M21" "EX_ER" "EX" "ER" "ADP" -1.08127166252448
"160711-90" "tumor" "15-02-M1" "SED_AL" "SED" "AL" "ADP" -0.649061383761483
"160711-91" "plasmaD7" "15-02-M20" "EX_AL" "EX" "AL" "ADP" -0.702925342807336
"160711-92" "plasmaD35" "15-02-M13" "SED_ER" "SED" "ER" "ADP" 2.21840429284041
"160711-93" "plasmaD7" "15-02-M6" "SED_AL" "SED" "AL" "ADP" 0.31389888927433
"160711-94" "plasmaD21" "15-02-M1" "SED_AL" "SED" "AL" "ADP" 0.490188704476368
"160711-95" "plasmaD21" "15-02-M2" "SED_AL" "SED" "AL" "ADP" -0.881429106880863
"160711-96" "plasmaD21" "15-02-M23" "EX_ER" "EX" "ER" "ADP" -0.542072728202742
"160711-10" "plasmaD35" "15-02-M22" "EX_ER" "EX" "ER" "GDP" 0.29163024452016
"160711-101" "tumor" "15-02-M18" "EX_AL" "EX" "AL" "GDP" -2.61324338045416
"160711-102" "plasmaD7" "15-02-M1" "SED_AL" "SED" "AL" "GDP" 0.186264862943016
"160711-11" "plasmaD35" "15-02-M10" "SED_ER" "SED" "ER" "GDP" 0.771064909131967
"160711-12" "plasmaD35" "15-02-M11" "SED_ER" "SED" "ER" "GDP" 0.544741820387401
"160711-13" "plasmaD35" "15-02-M20" "EX_AL" "EX" "AL" "GDP" 0.29163024452016
"160711-14" "plasmaD35" "15-02-M3" "SED_AL" "SED" "AL" "GDP" 0.650539629943765
"160711-15" "plasmaD7" "15-02-M2" "SED_AL" "SED" "AL" "GDP" 0.614817451117164
"160711-16" "plasmaD35" "15-02-M24" "EX_ER" "EX" "ER" "GDP" 0.384378014998763
"160711-17" "tumor" "15-02-M16" "EX_AL" "EX" "AL" "GDP" -4.47645968779732
"160711-18" "plasmaD7" "15-02-M26" "EX_ER" "EX" "ER" "GDP" 0.384378014998763
"160711-19" "plasmaD21" "15-02-M12" "SED_ER" "SED" "ER" "GDP" 0.614817451117164
"160711-20" "tumor" "15-02-M23" "EX_ER" "EX" "ER" "GDP" -4.05087020650686
"160711-21" "plasmaD35" "15-02-M21" "EX_ER" "EX" "ER" "GDP" 0.469851584495255
"160711-22" "plasmaD35" "15-02-M27" "EX_ER" "EX" "ER" "GDP" 0.240219725222949
"160711-23" "plasmaD21" "15-02-M18" "EX_AL" "EX" "AL" "GDP" 0.384378014998763
"160711-24" "plasmaD7" "15-02-M24" "EX_ER" "EX" "ER" "GDP" -0.0745771835460612
"160711-25" "plasmaD7" "15-02-M15" "EX_AL" "EX" "AL" "GDP" 0.469851584495255
"160711-26" "tumor" "15-02-M26" "EX_ER" "EX" "ER" "GDP" 0.973221667523795
"160711-27" "plasmaD35" "15-02-M26" "EX_ER" "EX" "ER" "GDP" -0.575838759912455
"160711-28" "plasmaD35" "15-02-M5" "SED_AL" "SED" "AL" "GDP" -0.119782120655392
"160711-29" "plasmaD7" "15-02-M22" "EX_ER" "EX" "ER" "GDP" 2.27274055665492
"160711-32" "tumor" "15-02-M10" "SED_ER" "SED" "ER" "GDP" -2.87125145269399
"160711-33" "tumor" "15-02-M8" "SED_ER" "SED" "ER" "GDP" 0.685128569675989
"160711-34" "tumor" "15-02-M2" "SED_AL" "SED" "AL" "GDP" -0.311413100891633
"160711-35" "plasmaD21" "15-02-M11" "SED_ER" "SED" "ER" "GDP" -0.119782120655392
"160711-36" "tumor" "15-02-M12" "SED_ER" "SED" "ER" "GDP" -0.311413100891633
"160711-37" "plasmaD21" "15-02-M13" "SED_ER" "SED" "ER" "GDP" 0.240219725222949
"160711-38" "plasmaD35" "15-02-M15" "EX_AL" "EX" "AL" "GDP" 0.29163024452016
"160711-39" "plasmaD21" "15-02-M4" "SED_AL" "SED" "AL" "GDP" -0.0745771835460612
"160711-40" "plasmaD7" "15-02-M4" "SED_AL" "SED" "AL" "GDP" 0.29163024452016
"160711-41" "plasmaD35" "15-02-M7" "SED_ER" "SED" "ER" "GDP" -0.0745771835460612
"160711-42" "plasmaD35" "15-02-M25" "EX_ER" "EX" "ER" "GDP" 0.240219725222949
"160711-43" "plasmaD21" "15-02-M25" "EX_ER" "EX" "ER" "GDP" 0.0636249397015648
"160711-44" "plasmaD7" "15-02-M5" "SED_AL" "SED" "AL" "GDP" 0.29163024452016
"160711-45" "tumor" "15-02-M24" "EX_ER" "EX" "ER" "GDP" -1.14101715729889
"160711-46" "tumor" "15-02-M7" "SED_ER" "SED" "ER" "GDP" 1.3320420711482
"160711-47" "plasmaD35" "15-02-M8" "SED_ER" "SED" "ER" "GDP" -0.311413100891633
"160711-48" "tumor" "15-02-M6" "SED_AL" "SED" "AL" "GDP" -1.60793865822371
"160711-49" "plasmaD21" "15-02-M16" "EX_AL" "EX" "AL" "GDP" 0.186264862943016
"160711-50" "tumor" "15-02-M21" "EX_ER" "EX" "ER" "GDP" 1.97537009227277
"160711-51" "plasmaD7" "15-02-M7" "SED_ER" "SED" "ER" "GDP" 1.55908361127133
"160711-52" "plasmaD21" "15-02-M26" "EX_ER" "EX" "ER" "GDP" -0.435630090552695
"160711-53" "plasmaD7" "15-02-M27" "EX_ER" "EX" "ER" "GDP" -2.40474988925633
"160711-54" "plasmaD7" "15-02-M23" "EX_ER" "EX" "ER" "GDP" 0.240219725222949
"160711-55" "tumor" "15-02-M3" "SED_AL" "SED" "AL" "GDP" 2.32443165148401
"160711-56" "plasmaD35" "15-02-M4" "SED_AL" "SED" "AL" "GDP" -0.575838759912455
"160711-57" "plasmaD7" "15-02-M8" "SED_ER" "SED" "ER" "GDP" -0.236786887269973
"160711-58" "plasmaD21" "15-02-M3" "SED_AL" "SED" "AL" "GDP" 0.0636249397015648
"160711-59" "plasmaD35" "15-02-M6" "SED_AL" "SED" "AL" "GDP" -0.166942460173785
"160711-62" "plasmaD7" "15-02-M18" "EX_AL" "EX" "AL" "GDP" 0.240219725222949
"160711-63" "plasmaD7" "15-02-M25" "EX_ER" "EX" "ER" "GDP" 0.384378014998763
"160711-64" "plasmaD35" "15-02-M2" "SED_AL" "SED" "AL" "GDP" 0.469851584495255
"160711-65" "plasmaD7" "15-02-M16" "EX_AL" "EX" "AL" "GDP" -0.119782120655392
"160711-66" "plasmaD35" "15-02-M16" "EX_AL" "EX" "AL" "GDP" 0.240219725222949
"160711-67" "plasmaD21" "15-02-M10" "SED_ER" "SED" "ER" "GDP" 0.384378014998763
"160711-68" "plasmaD21" "15-02-M6" "SED_AL" "SED" "AL" "GDP" 0.0636249397015648
"160711-69" "plasmaD35" "15-02-M12" "SED_ER" "SED" "ER" "GDP" 0.186264862943016
"160711-70" "plasmaD35" "15-02-M18" "EX_AL" "EX" "AL" "GDP" -0.166942460173785
"160711-71" "plasmaD7" "15-02-M10" "SED_ER" "SED" "ER" "GDP" -0.119782120655392
"160711-72" "plasmaD21" "15-02-M5" "SED_AL" "SED" "AL" "GDP" -0.311413100891633
"160711-73" "plasmaD21" "15-02-M7" "SED_ER" "SED" "ER" "GDP" -0.0745771835460612
"160711-74" "plasmaD21" "15-02-M21" "EX_ER" "EX" "ER" "GDP" -0.575838759912455
"160711-75" "plasmaD35" "15-02-M1" "SED_AL" "SED" "AL" "GDP" 0.0636249397015648
"160711-76" "plasmaD7" "15-02-M19" "EX_AL" "EX" "AL" "GDP" -0.0745771835460612
"160711-77" "tumor" "15-02-M11" "SED_ER" "SED" "ER" "GDP" -0.311413100891633
"160711-78" "plasmaD7" "15-02-M12" "SED_ER" "SED" "ER" "GDP" 0.0636249397015648
"160711-79" "tumor" "15-02-M20" "EX_AL" "EX" "AL" "GDP" 1.62252525792464
"160711-80" "tumor" "15-02-M4" "SED_AL" "SED" "AL" "GDP" -4.64226387682934
"160711-81" "tumor" "15-02-M22" "EX_ER" "EX" "ER" "GDP" 2.03512872669001
"160711-82" "tumor" "15-02-M5" "SED_AL" "SED" "AL" "GDP" 1.91636683453641
"160711-83" "tumor" "15-02-M13" "SED_ER" "SED" "ER" "GDP" -4.64226387682934
"160711-84" "plasmaD21" "15-02-M15" "EX_AL" "EX" "AL" "GDP" 0.384378014998763
"160711-85" "plasmaD35" "15-02-M19" "EX_AL" "EX" "AL" "GDP" -0.0745771835460612
"160711-86" "plasmaD21" "15-02-M24" "EX_ER" "EX" "ER" "GDP" -0.0745771835460612
"160711-87" "plasmaD35" "15-02-M23" "EX_ER" "EX" "ER" "GDP" 0.186264862943016
"160711-88" "tumor" "15-02-M19" "EX_AL" "EX" "AL" "GDP" 0.91971808238547
"160711-89" "plasmaD7" "15-02-M21" "EX_ER" "EX" "ER" "GDP" 0.544741820387401
"160711-90" "tumor" "15-02-M1" "SED_AL" "SED" "AL" "GDP" 1.03422297699968
"160711-91" "plasmaD7" "15-02-M20" "EX_AL" "EX" "AL" "GDP" 0.973221667523795
"160711-92" "plasmaD35" "15-02-M13" "SED_ER" "SED" "ER" "GDP" -0.311413100891633
"160711-93" "plasmaD7" "15-02-M6" "SED_AL" "SED" "AL" "GDP" 0.469851584495255
"160711-94" "plasmaD21" "15-02-M1" "SED_AL" "SED" "AL" "GDP" 0.614817451117164
"160711-95" "plasmaD21" "15-02-M2" "SED_AL" "SED" "AL" "GDP" 0.771064909131967
"160711-96" "plasmaD21" "15-02-M23" "EX_ER" "EX" "ER" "GDP" 1.15538837597438
"160711-10" "plasmaD35" "15-02-M22" "EX_ER" "EX" "ER" "CDP.ethanolamine" 0.45025693788812
"160711-101" "tumor" "15-02-M18" "EX_AL" "EX" "AL" "CDP.ethanolamine" 2.2902855952394
"160711-102" "plasmaD7" "15-02-M1" "SED_AL" "SED" "AL" "CDP.ethanolamine" -0.0870712954833431
"160711-11" "plasmaD35" "15-02-M10" "SED_ER" "SED" "ER" "CDP.ethanolamine" -0.79070543927546
"160711-12" "plasmaD35" "15-02-M11" "SED_ER" "SED" "ER" "CDP.ethanolamine" -0.977735467150483
"160711-13" "plasmaD35" "15-02-M20" "EX_AL" "EX" "AL" "CDP.ethanolamine" 0.00132842282056179
"160711-14" "plasmaD35" "15-02-M3" "SED_AL" "SED" "AL" "CDP.ethanolamine" -0.890305733930574
"160711-15" "plasmaD7" "15-02-M2" "SED_AL" "SED" "AL" "CDP.ethanolamine" -0.919826010181471
"160711-16" "plasmaD35" "15-02-M24" "EX_ER" "EX" "ER" "CDP.ethanolamine" 0.78627653522383
"160711-17" "tumor" "15-02-M16" "EX_AL" "EX" "AL" "CDP.ethanolamine" 2.59220379674806
"160711-18" "plasmaD7" "15-02-M26" "EX_ER" "EX" "ER" "CDP.ethanolamine" -1.11025772618448
"160711-19" "plasmaD21" "15-02-M12" "SED_ER" "SED" "ER" "CDP.ethanolamine" -0.919826010181471
"160711-20" "tumor" "15-02-M23" "EX_ER" "EX" "ER" "CDP.ethanolamine" 2.88045316009892
"160711-21" "plasmaD35" "15-02-M21" "EX_ER" "EX" "ER" "CDP.ethanolamine" -1.03962364207851
"160711-22" "plasmaD35" "15-02-M27" "EX_ER" "EX" "ER" "CDP.ethanolamine" -1.22938798861041
"160711-23" "plasmaD21" "15-02-M18" "EX_AL" "EX" "AL" "CDP.ethanolamine" -1.11025772618448
"160711-24" "plasmaD7" "15-02-M24" "EX_ER" "EX" "ER" "CDP.ethanolamine" 0.253898062493272
"160711-25" "plasmaD7" "15-02-M15" "EX_AL" "EX" "AL" "CDP.ethanolamine" -1.03962364207851
"160711-26" "tumor" "15-02-M26" "EX_ER" "EX" "ER" "CDP.ethanolamine" 2.48539647282675
"160711-27" "plasmaD35" "15-02-M26" "EX_ER" "EX" "ER" "CDP.ethanolamine" 0.78627653522383
"160711-28" "plasmaD35" "15-02-M5" "SED_AL" "SED" "AL" "CDP.ethanolamine" -1.52688814930182
"160711-29" "plasmaD7" "15-02-M22" "EX_ER" "EX" "ER" "CDP.ethanolamine" -1.27397548276394
"160711-32" "tumor" "15-02-M10" "SED_ER" "SED" "ER" "CDP.ethanolamine" 2.94506835434486
"160711-33" "tumor" "15-02-M8" "SED_ER" "SED" "ER" "CDP.ethanolamine" 3.01369808536646
"160711-34" "tumor" "15-02-M2" "SED_AL" "SED" "AL" "CDP.ethanolamine" 2.59220379674806
"160711-35" "plasmaD21" "15-02-M11" "SED_ER" "SED" "ER" "CDP.ethanolamine" -1.52688814930182
"160711-36" "tumor" "15-02-M12" "SED_ER" "SED" "ER" "CDP.ethanolamine" 3.22164561953369
"160711-37" "plasmaD21" "15-02-M13" "SED_ER" "SED" "ER" "CDP.ethanolamine" -1.22938798861041
"160711-38" "plasmaD35" "15-02-M15" "EX_AL" "EX" "AL" "CDP.ethanolamine" -1.18690310158203
"160711-39" "plasmaD21" "15-02-M4" "SED_AL" "SED" "AL" "CDP.ethanolamine" -1.48953146291801
"160711-40" "plasmaD7" "15-02-M4" "SED_AL" "SED" "AL" "CDP.ethanolamine" -1.18690310158203
"160711-41" "plasmaD35" "15-02-M7" "SED_ER" "SED" "ER" "CDP.ethanolamine" -0.327122272259026
"160711-42" "plasmaD35" "15-02-M25" "EX_ER" "EX" "ER" "CDP.ethanolamine" -1.22938798861041
"160711-43" "plasmaD21" "15-02-M25" "EX_ER" "EX" "ER" "CDP.ethanolamine" -0.327122272259026
"160711-44" "plasmaD7" "15-02-M5" "SED_AL" "SED" "AL" "CDP.ethanolamine" 0.104520295379352
"160711-45" "tumor" "15-02-M24" "EX_ER" "EX" "ER" "CDP.ethanolamine" 2.48539647282675
"160711-46" "tumor" "15-02-M7" "SED_ER" "SED" "ER" "CDP.ethanolamine" 2.59220379674806
"160711-47" "plasmaD35" "15-02-M8" "SED_ER" "SED" "ER" "CDP.ethanolamine" -1.68524913568688
"160711-48" "tumor" "15-02-M6" "SED_AL" "SED" "AL" "CDP.ethanolamine" 2.53425701049969
"160711-49" "plasmaD21" "15-02-M16" "EX_AL" "EX" "AL" "CDP.ethanolamine" -1.27397548276394
"160711-50" "tumor" "15-02-M21" "EX_ER" "EX" "ER" "CDP.ethanolamine" 2.81959445581132
"160711-51" "plasmaD7" "15-02-M7" "SED_ER" "SED" "ER" "CDP.ethanolamine" -1.5658607510971
"160711-52" "plasmaD21" "15-02-M26" "EX_ER" "EX" "ER" "CDP.ethanolamine" -0.714357174207416
"160711-53" "plasmaD7" "15-02-M27" "EX_ER" "EX" "ER" "CDP.ethanolamine" 0.253898062493272
"160711-54" "plasmaD7" "15-02-M23" "EX_ER" "EX" "ER" "CDP.ethanolamine" -1.22938798861041
"160711-55" "tumor" "15-02-M3" "SED_AL" "SED" "AL" "CDP.ethanolamine" 2.48539647282675
"160711-56" "plasmaD35" "15-02-M4" "SED_AL" "SED" "AL" "CDP.ethanolamine" 0.00132842282056179
"160711-57" "plasmaD7" "15-02-M8" "SED_ER" "SED" "ER" "CDP.ethanolamine" 0.155755004605583
"160711-58" "plasmaD21" "15-02-M3" "SED_AL" "SED" "AL" "CDP.ethanolamine" -1.37532328775227
"160711-59" "plasmaD35" "15-02-M6" "SED_AL" "SED" "AL" "CDP.ethanolamine" -1.5658607510971
"160711-62" "plasmaD7" "15-02-M18" "EX_AL" "EX" "AL" "CDP.ethanolamine" -1.22938798861041
"160711-63" "plasmaD7" "15-02-M25" "EX_ER" "EX" "ER" "CDP.ethanolamine" -1.11025772618448
"160711-64" "plasmaD35" "15-02-M2" "SED_AL" "SED" "AL" "CDP.ethanolamine" -1.03962364207851
"160711-65" "plasmaD7" "15-02-M16" "EX_AL" "EX" "AL" "CDP.ethanolamine" -0.423595519326031
"160711-66" "plasmaD35" "15-02-M16" "EX_AL" "EX" "AL" "CDP.ethanolamine" -1.22938798861041
"160711-67" "plasmaD21" "15-02-M10" "SED_ER" "SED" "ER" "CDP.ethanolamine" -1.11025772618448
"160711-68" "plasmaD21" "15-02-M6" "SED_AL" "SED" "AL" "CDP.ethanolamine" -1.37532328775227
"160711-69" "plasmaD35" "15-02-M12" "SED_ER" "SED" "ER" "CDP.ethanolamine" -0.0870712954833431
"160711-70" "plasmaD35" "15-02-M18" "EX_AL" "EX" "AL" "CDP.ethanolamine" -0.252942604165103
"160711-71" "plasmaD7" "15-02-M10" "SED_ER" "SED" "ER" "CDP.ethanolamine" -1.52688814930182
"160711-72" "plasmaD21" "15-02-M5" "SED_AL" "SED" "AL" "CDP.ethanolamine" -1.68524913568688
"160711-73" "plasmaD21" "15-02-M7" "SED_ER" "SED" "ER" "CDP.ethanolamine" -1.48953146291801
"160711-74" "plasmaD21" "15-02-M21" "EX_ER" "EX" "ER" "CDP.ethanolamine" 0.204514417533194
"160711-75" "plasmaD35" "15-02-M1" "SED_AL" "SED" "AL" "CDP.ethanolamine" -1.37532328775227
"160711-76" "plasmaD7" "15-02-M19" "EX_AL" "EX" "AL" "CDP.ethanolamine" -0.377695081904117
"160711-77" "tumor" "15-02-M11" "SED_ER" "SED" "ER" "CDP.ethanolamine" 2.72139748593871
"160711-78" "plasmaD7" "15-02-M12" "SED_ER" "SED" "ER" "CDP.ethanolamine" -1.37532328775227
"160711-79" "tumor" "15-02-M20" "EX_AL" "EX" "AL" "CDP.ethanolamine" 2.59220379674806
"160711-80" "tumor" "15-02-M4" "SED_AL" "SED" "AL" "CDP.ethanolamine" 2.53425701049969
"160711-81" "tumor" "15-02-M22" "EX_ER" "EX" "ER" "CDP.ethanolamine" 2.34983864087023
"160711-82" "tumor" "15-02-M5" "SED_AL" "SED" "AL" "CDP.ethanolamine" 2.81959445581132
"160711-83" "tumor" "15-02-M13" "SED_ER" "SED" "ER" "CDP.ethanolamine" 3.22164561953369
"160711-84" "plasmaD21" "15-02-M15" "EX_AL" "EX" "AL" "CDP.ethanolamine" -1.11025772618448
"160711-85" "plasmaD35" "15-02-M19" "EX_AL" "EX" "AL" "CDP.ethanolamine" -0.252942604165103
"160711-86" "plasmaD21" "15-02-M24" "EX_ER" "EX" "ER" "CDP.ethanolamine" -1.48953146291801
"160711-87" "plasmaD35" "15-02-M23" "EX_ER" "EX" "ER" "CDP.ethanolamine" -1.27397548276394
"160711-88" "tumor" "15-02-M19" "EX_AL" "EX" "AL" "CDP.ethanolamine" -0.667860672126263
"160711-89" "plasmaD7" "15-02-M21" "EX_ER" "EX" "ER" "CDP.ethanolamine" -0.977735467150483
"160711-90" "tumor" "15-02-M1" "SED_AL" "SED" "AL" "CDP.ethanolamine" -0.573235533567408
"160711-91" "plasmaD7" "15-02-M20" "EX_AL" "EX" "AL" "CDP.ethanolamine" -0.623646106677624
"160711-92" "plasmaD35" "15-02-M13" "SED_ER" "SED" "ER" "CDP.ethanolamine" 2.53425701049969
"160711-93" "plasmaD7" "15-02-M6" "SED_AL" "SED" "AL" "CDP.ethanolamine" -1.03962364207851
"160711-94" "plasmaD21" "15-02-M1" "SED_AL" "SED" "AL" "CDP.ethanolamine" -0.919826010181471
"160711-95" "plasmaD21" "15-02-M2" "SED_AL" "SED" "AL" "CDP.ethanolamine" -0.79070543927546
"160711-96" "plasmaD21" "15-02-M23" "EX_ER" "EX" "ER" "CDP.ethanolamine" -0.473106253459785
"160711-10" "plasmaD35" "15-02-M22" "EX_ER" "EX" "ER" "FMN" 0.93523941119215
"160711-101" "tumor" "15-02-M18" "EX_AL" "EX" "AL" "FMN" -0.131850844783103
"160711-102" "plasmaD7" "15-02-M1" "SED_AL" "SED" "AL" "FMN" -1.15661425353284
"160711-11" "plasmaD35" "15-02-M10" "SED_ER" "SED" "ER" "FMN" -0.494955954217893
"160711-12" "plasmaD35" "15-02-M11" "SED_ER" "SED" "ER" "FMN" -0.751023905939723
"160711-13" "plasmaD35" "15-02-M20" "EX_AL" "EX" "AL" "FMN" -1.03740106325468
"160711-14" "plasmaD35" "15-02-M3" "SED_AL" "SED" "AL" "FMN" -0.631321455164449
"160711-15" "plasmaD7" "15-02-M2" "SED_AL" "SED" "AL" "FMN" -0.671738476750313
"160711-16" "plasmaD35" "15-02-M24" "EX_ER" "EX" "ER" "FMN" -0.932463773184255
"160711-17" "tumor" "15-02-M16" "EX_AL" "EX" "AL" "FMN" 2.31968674958108
"160711-18" "plasmaD7" "15-02-M26" "EX_ER" "EX" "ER" "FMN" -0.932463773184255
"160711-19" "plasmaD21" "15-02-M12" "SED_ER" "SED" "ER" "FMN" -0.671738476750313
"160711-20" "tumor" "15-02-M23" "EX_ER" "EX" "ER" "FMN" 1.20407974445863
"160711-21" "plasmaD35" "15-02-M21" "EX_ER" "EX" "ER" "FMN" -0.835756707242688
"160711-22" "plasmaD35" "15-02-M27" "EX_ER" "EX" "ER" "FMN" 1.20407974445863
"160711-23" "plasmaD21" "15-02-M18" "EX_AL" "EX" "AL" "FMN" 1.26256442160124
"160711-24" "plasmaD7" "15-02-M24" "EX_ER" "EX" "ER" "FMN" -1.45173787056147
"160711-25" "plasmaD7" "15-02-M15" "EX_AL" "EX" "AL" "FMN" -0.835756707242688
"160711-26" "tumor" "15-02-M26" "EX_ER" "EX" "ER" "FMN" 1.91061855822614
"160711-27" "plasmaD35" "15-02-M26" "EX_ER" "EX" "ER" "FMN" -2.01887852708488
"160711-28" "plasmaD35" "15-02-M5" "SED_AL" "SED" "AL" "FMN" -1.50288393664563
"160711-29" "plasmaD7" "15-02-M22" "EX_ER" "EX" "ER" "FMN" 1.43976175254059
"160711-32" "tumor" "15-02-M10" "SED_ER" "SED" "ER" "FMN" 0.00766432727525123
"160711-33" "tumor" "15-02-M8" "SED_ER" "SED" "ER" "FMN" 1.34565895100182
"160711-34" "tumor" "15-02-M2" "SED_AL" "SED" "AL" "FMN" 1.20407974445863
"160711-35" "plasmaD21" "15-02-M11" "SED_ER" "SED" "ER" "FMN" 0.800869053156324
"160711-36" "tumor" "15-02-M12" "SED_ER" "SED" "ER" "FMN" 2.31968674958108
"160711-37" "plasmaD21" "15-02-M13" "SED_ER" "SED" "ER" "FMN" -1.09556828979094
"160711-38" "plasmaD35" "15-02-M15" "EX_AL" "EX" "AL" "FMN" -1.03740106325468
"160711-39" "plasmaD21" "15-02-M4" "SED_AL" "SED" "AL" "FMN" 1.12446614543544
"160711-40" "plasmaD7" "15-02-M4" "SED_AL" "SED" "AL" "FMN" -1.03740106325468
"160711-41" "plasmaD35" "15-02-M7" "SED_ER" "SED" "ER" "FMN" -1.45173787056147
"160711-42" "plasmaD35" "15-02-M25" "EX_ER" "EX" "ER" "FMN" -1.09556828979094
"160711-43" "plasmaD21" "15-02-M25" "EX_ER" "EX" "ER" "FMN" 0.93523941119215
"160711-44" "plasmaD7" "15-02-M5" "SED_AL" "SED" "AL" "FMN" -1.03740106325468
"160711-45" "tumor" "15-02-M24" "EX_ER" "EX" "ER" "FMN" -0.671738476750313
"160711-46" "tumor" "15-02-M7" "SED_ER" "SED" "ER" "FMN" -0.26623043029866
"160711-47" "plasmaD35" "15-02-M8" "SED_ER" "SED" "ER" "FMN" 0.468408891574616
"160711-48" "tumor" "15-02-M6" "SED_AL" "SED" "AL" "FMN" 0.730722204558347
"160711-49" "plasmaD21" "15-02-M16" "EX_AL" "EX" "AL" "FMN" 0.86762690555784
"160711-50" "tumor" "15-02-M21" "EX_ER" "EX" "ER" "FMN" 1.34565895100182
"160711-51" "plasmaD7" "15-02-M7" "SED_ER" "SED" "ER" "FMN" -1.5562423969334
"160711-52" "plasmaD21" "15-02-M26" "EX_ER" "EX" "ER" "FMN" 1.43976175254059
"160711-53" "plasmaD7" "15-02-M27" "EX_ER" "EX" "ER" "FMN" -0.494955954217893
"160711-54" "plasmaD7" "15-02-M23" "EX_ER" "EX" "ER" "FMN" -1.09556828979094
"160711-55" "tumor" "15-02-M3" "SED_AL" "SED" "AL" "FMN" 1.84006125129137
"160711-56" "plasmaD35" "15-02-M4" "SED_AL" "SED" "AL" "FMN" 0.468408891574616
"160711-57" "plasmaD7" "15-02-M8" "SED_ER" "SED" "ER" "FMN" -1.63526623619308
"160711-58" "plasmaD21" "15-02-M3" "SED_AL" "SED" "AL" "FMN" -1.29537231890727
"160711-59" "plasmaD35" "15-02-M6" "SED_AL" "SED" "AL" "FMN" -1.5562423969334
"160711-62" "plasmaD7" "15-02-M18" "EX_AL" "EX" "AL" "FMN" -1.09556828979094
"160711-63" "plasmaD7" "15-02-M25" "EX_ER" "EX" "ER" "FMN" -0.932463773184255
"160711-64" "plasmaD35" "15-02-M2" "SED_AL" "SED" "AL" "FMN" 1.59790163478226
"160711-65" "plasmaD7" "15-02-M16" "EX_AL" "EX" "AL" "FMN" -1.50288393664563
"160711-66" "plasmaD35" "15-02-M16" "EX_AL" "EX" "AL" "FMN" 1.75322165113393
"160711-67" "plasmaD21" "15-02-M10" "SED_ER" "SED" "ER" "FMN" -0.932463773184255
"160711-68" "plasmaD21" "15-02-M6" "SED_AL" "SED" "AL" "FMN" 1.26256442160124
"160711-69" "plasmaD35" "15-02-M12" "SED_ER" "SED" "ER" "FMN" 0.589439375588625
"160711-70" "plasmaD35" "15-02-M18" "EX_AL" "EX" "AL" "FMN" 0.730722204558347
"160711-71" "plasmaD7" "15-02-M10" "SED_ER" "SED" "ER" "FMN" 0.730722204558347
"160711-72" "plasmaD21" "15-02-M5" "SED_AL" "SED" "AL" "FMN" -1.71970031568915
"160711-73" "plasmaD21" "15-02-M7" "SED_ER" "SED" "ER" "FMN" 1.26256442160124
"160711-74" "plasmaD21" "15-02-M21" "EX_ER" "EX" "ER" "FMN" 0.0705078777323981
"160711-75" "plasmaD35" "15-02-M1" "SED_AL" "SED" "AL" "FMN" 1.75322165113393
"160711-76" "plasmaD7" "15-02-M19" "EX_AL" "EX" "AL" "FMN" -1.45173787056147
"160711-77" "tumor" "15-02-M11" "SED_ER" "SED" "ER" "FMN" 1.20407974445863
"160711-78" "plasmaD7" "15-02-M12" "SED_ER" "SED" "ER" "FMN" -1.29537231890727
"160711-79" "tumor" "15-02-M20" "EX_AL" "EX" "AL" "FMN" 1.43976175254059
"160711-80" "tumor" "15-02-M4" "SED_AL" "SED" "AL" "FMN" -0.592186610378654
"160711-81" "tumor" "15-02-M22" "EX_ER" "EX" "ER" "FMN" 0.64412967549263
"160711-82" "tumor" "15-02-M5" "SED_AL" "SED" "AL" "FMN" 1.34565895100182
"160711-83" "tumor" "15-02-M13" "SED_ER" "SED" "ER" "FMN" 1.84006125129137
"160711-84" "plasmaD21" "15-02-M15" "EX_AL" "EX" "AL" "FMN" -0.932463773184255
"160711-85" "plasmaD35" "15-02-M19" "EX_AL" "EX" "AL" "FMN" 0.800869053156324
"160711-86" "plasmaD21" "15-02-M24" "EX_ER" "EX" "ER" "FMN" 0.800869053156324
"160711-87" "plasmaD35" "15-02-M23" "EX_ER" "EX" "ER" "FMN" -1.15661425353284
